timestamp,accel.mag,detected
0.0,1.0,False
0.02,0.9988730075533069,False
0.04,1.0002250620902682,False
0.06,0.99760338685064,False
0.08,0.9978090069590956,False
0.1,0.9960851184770481,False
0.12,0.9959056435222505,False
0.14,0.998992584673982,False
0.16,0.9993262779672285,False
0.18,1.0026122870249923,False
0.2,1.0014604618028626,False
0.22,0.9998852309977166,False
0.24,1.0001717108661492,False
0.26,1.0027325792802286,False
0.28,1.0067556958138675,False
0.3,1.005651645659803,False
0.32,1.0041634400064585,False
0.34,1.0036562209620064,False
0.36,1.0000436910430164,False
0.38,1.0020927406023155,False
0.4,1.0031951088096642,False
0.42,1.0036377609132026,False
0.44,1.0029389469079395,False
0.46,0.9974809325993539,False
0.48,0.9981218178911923,False
0.5,0.9985204831181721,False
0.52,0.9978158822861506,False
0.54,0.9964340977221685,False
0.56,0.994319606895123,False
0.58,0.9938130105695898,False
0.6,0.9929897512502825,False
0.62,0.9942616182141839,False
0.64,0.9954273532495859,False
0.66,0.9957202311586578,False
0.68,0.9967549324708014,False
0.7000000000000001,1.0007358726626214,False
0.72,0.9986734214871322,False
0.74,1.0007538968926033,False
0.76,1.0014877223218304,False
0.78,0.9971880131030848,False
0.8,0.9947543538098399,False
0.8200000000000001,0.9957216575981296,False
0.84,0.9922927644727104,False
0.86,0.9922564630846636,False
0.88,0.9923729330983989,False
0.9,0.9947058645034346,False
0.92,0.995014197381607,False
0.9400000000000001,0.9970417704814846,False
0.96,0.9986546712611667,False
0.98,1.0000884908277623,False
1.0,1.0012174888753942,False
1.02,1.0040630258748795,False
1.04,1.0039250348426931,False
1.06,1.0017674445868852,False
1.08,1.0039549405019828,False
1.1,1.0038327069988286,False
1.12,0.9975449297662218,False
1.1400000000000001,0.9975448345677702,False
1.16,0.9982039781828896,False
1.18,1.0007170817075748,False
1.2,0.9979394549380168,False
1.22,0.9994244990305379,False
1.24,0.997177013721331,False
1.26,0.996809188041437,False
1.28,0.9962526227150774,False
1.3,0.9940897449230943,False
1.32,0.9964300059511978,False
1.34,0.9998905738491375,False
1.36,1.00142507607894,False
1.3800000000000001,1.0063028092343524,False
1.4000000000000001,1.008999299124834,False
1.42,1.0076890428305585,False
1.44,1.0093053993183705,False
1.46,1.0108364342802088,False
1.48,1.0113154362766132,False
1.5,1.0100745475922468,False
1.52,1.007641183942371,False
1.54,1.0049730759447548,False
1.56,1.0027206891006453,False
1.58,1.0002215814247297,False
1.6,0.9964174121197574,False
1.62,0.99868732262742,False
1.6400000000000001,0.9990842167874187,False
1.6600000000000001,0.9984996473650607,False
1.68,1.0006568530289301,False
1.7,0.9980342386541139,False
1.72,0.9976119795346463,False
1.74,1.0008026640940089,False
1.76,1.002048136752535,False
1.78,0.998647480529549,False
1.8,1.0010892302520933,False
1.82,1.000049960109326,False
1.84,0.9999012529503231,False
1.86,0.9977105329122011,False
1.8800000000000001,0.9970028724199934,False
1.9000000000000001,0.9988704378121841,False
1.92,0.9975775888874651,False
1.94,0.996151470696929,False
1.96,0.9965611745662313,False
1.98,0.9975041866132933,False
2.0,0.9992652894171656,False
2.02,0.9987677024348268,False
2.04,0.9985015476313123,False
2.06,0.9976696438052045,False
2.08,0.9979030547886799,False
2.1,0.9983371087102995,False
2.12,1.000465151359287,False
2.14,0.9999646123129269,False
2.16,1.00074834602014,False
2.18,1.001145871400825,False
2.2,1.003655628485329,False
2.22,1.0019982461667445,False
2.24,1.0036795036465007,False
2.2600000000000002,1.0004790427750583,False
2.2800000000000002,0.9949365159680194,False
2.3000000000000003,0.9945372642944661,False
2.32,0.9983217401335109,False
2.34,1.0014183256100206,False
2.36,1.0025070291120697,False
2.38,1.0016811908096472,False
2.4,1.000866161421749,False
2.42,1.003625004503349,False
2.44,1.0031408559229291,False
2.46,1.0017072925439308,False
2.48,1.0019737834810785,False
2.5,1.0007276911857452,False
2.52,1.0000310019727305,False
2.54,1.0028042292688089,False
2.56,1.0049039722148032,False
2.58,1.0017166844485883,False
2.6,1.0028049307272588,False
2.62,1.002630495665646,False
2.64,0.9995384531153717,False
2.66,0.9989590719542052,False
2.68,0.9984229693824613,False
2.7,0.9997993868921067,False
2.72,0.9979262810533107,False
2.74,0.9981027619941324,False
2.7600000000000002,0.9987087348641861,False
2.7800000000000002,0.9991019986868281,False
2.8000000000000003,1.0007320599454241,False
2.82,1.0018732865242512,False
2.84,1.0014925729159418,False
2.86,1.000928034879681,False
2.88,1.0013762426630097,False
2.9,1.0019680661376593,False
2.92,1.0037770312782273,False
2.94,0.9995052509707235,False
2.96,0.9972675942968433,False
2.98,0.9985260326590225,False
3.0,0.9975826824822852,False
3.02,0.995428339989111,False
3.04,0.9939197258174255,False
3.06,0.9943287685872073,False
3.08,0.9942351643951259,False
3.1,0.9963929234776425,False
3.12,0.992590054438221,False
3.14,0.9925903437105165,False
3.16,0.9926805781857201,False
3.18,0.9927820576312173,False
3.2,0.9937386054666209,False
3.22,0.9953601777526982,False
3.24,0.9945704798569335,False
3.2600000000000002,0.9958756376891376,False
3.2800000000000002,0.9928280489422802,False
3.3000000000000003,0.9917230215259932,False
3.3200000000000003,0.9944076550629284,False
3.34,0.9945157200490388,False
3.36,0.9954304388031838,False
3.38,0.9924975148000963,False
3.4,0.9934439226735792,False
3.42,0.9953354179713777,False
3.44,0.9952118527483328,False
3.46,0.9933537706173978,False
3.48,0.9958120066495821,False
3.5,0.9953318310435565,False
3.52,0.995729748569904,False
3.54,0.9968311441765688,False
3.56,0.9959030029798803,False
3.58,0.9972674487501096,False
3.6,0.9960813460447926,False
3.62,0.9931129836457152,False
3.64,0.9928025146882932,False
3.66,0.9948746676327948,False
3.68,0.9949253105204434,False
3.7,0.9954841763509901,False
3.72,0.9952167090577688,False
3.74,0.9999781877656647,False
3.7600000000000002,0.9999011252594792,False
3.7800000000000002,1.0006812563896397,False
3.8000000000000003,1.0006828971947097,False
3.8200000000000003,1.0031135115767151,False
3.84,1.0023653229178653,False
3.86,1.0011563093800135,False
3.88,0.9984430124581464,False
3.9,0.9962944463517341,False
3.92,1.0003729667151056,False
3.94,1.004248207757343,False
3.96,1.0050576314732464,False
3.98,1.004924551976347,False
4.0,1.0057554806380227,False
4.0200000000000005,1.0055893905087112,False
4.04,1.0039268588286396,False
4.0600000000000005,1.0020420929508704,False
4.08,1.0014880830962007,False
4.1,0.9988346677207134,False
4.12,0.9991248099622208,False
4.14,0.9998025286560279,False
4.16,1.0016087967890306,False
4.18,1.0016955447218616,False
4.2,0.9999281286000052,False
4.22,1.0035969501577808,False
4.24,1.0000894732181502,False
4.26,1.001308647869798,False
4.28,1.0011943217925412,False
4.3,1.0036593116373353,False
4.32,1.0014087394622508,False
4.34,0.9995512692510016,False
4.36,1.0014355714596008,False
4.38,0.999814029245748,False
4.4,1.0007825339989576,False
4.42,1.0015735823734462,False
4.44,0.9992935641939316,False
4.46,0.9999681053679048,False
4.48,0.9941087279932668,False
4.5,0.9907124445494895,False
4.5200000000000005,0.9939140943759681,False
4.54,0.994705737985522,False
4.5600000000000005,0.997209366661809,False
4.58,0.9992412165736039,False
4.6000000000000005,1.0015947667563534,False
4.62,1.0031778911751612,False
4.64,1.0020876543883974,False
4.66,1.0022895201568842,False
4.68,1.002422587128527,False
4.7,1.000893675864293,False
4.72,1.001513567699435,False
4.74,1.002147513835423,False
4.76,1.004360800980114,False
4.78,0.9993304741789593,False
4.8,1.0000707028062428,False
4.82,0.9983706258053652,False
4.84,0.9961541076879717,False
4.86,0.9947780860261777,False
4.88,0.9961316823905793,False
4.9,0.996423579524651,False
4.92,0.9979825746470071,False
4.94,0.9997950134839942,False
4.96,0.9985731864333675,False
4.98,0.9987700702579627,False
5.0,0.9956573385787121,False
5.0200000000000005,0.9947404971380812,False
5.04,0.9957252919610138,False
5.0600000000000005,0.99582595616571,False
5.08,0.996191235172765,False
5.1000000000000005,0.9987747346475283,False
5.12,0.9943162089116325,False
5.14,0.9964390452677769,False
5.16,1.000713939975777,False
5.18,1.0027058351621987,False
5.2,1.0010866324012664,False
5.22,1.0016162297822966,False
5.24,1.0022344917581545,False
5.26,1.0036239182645303,False
5.28,1.0028558899970035,False
5.3,1.002534555002859,False
5.32,1.0032326070088649,False
5.34,1.0047859430674697,False
5.36,1.0015028657158693,False
5.38,0.9988907323685938,False
5.4,0.9982932921398949,False
5.42,0.9978205367700134,False
5.44,0.9998386134505272,False
5.46,0.999770653642007,False
5.48,1.0018336660948188,False
5.5,1.0027328918796696,False
5.5200000000000005,0.9998394560659032,False
5.54,0.9981532628887083,False
5.5600000000000005,0.9990485480865816,False
5.58,0.9984857385047408,False
5.6000000000000005,0.9999095416985713,False
5.62,0.9990686243366269,False
5.64,1.0000469963472183,False
5.66,0.9997106783101933,False
5.68,0.9976884915568067,False
5.7,0.9978907035945326,False
5.72,0.9979199323597957,False
5.74,1.0008937278886967,False
5.76,1.0013024421818812,False
5.78,1.0017464081880554,False
5.8,1.0030876638434272,False
5.82,1.0010408298149918,False
5.84,1.0018298506067722,False
5.86,0.9999140254638675,False
5.88,1.0028124433131058,False
5.9,1.006874470401696,False
5.92,1.0020163849486228,False
5.94,0.9997547388041007,False
5.96,0.9986978077789503,False
5.98,1.0028419965417805,False
6.0,1.0034037362858184,False
6.0200000000000005,1.0034671122323204,False
6.04,1.0056998118618263,False
6.0600000000000005,1.0044132463935103,False
6.08,1.0056040066891985,False
6.1000000000000005,1.0031342935875347,False
6.12,1.0048307837542048,False
6.140000000000001,1.0053677781120567,False
6.16,1.0015191460033106,False
6.18,1.0014766496277914,False
6.2,1.0018545329648703,False
6.22,1.0016660650380884,False
6.24,1.0018768786173258,False
6.26,1.0034966464432025,False
6.28,1.0080464867296326,False
6.3,1.0066308046742451,False
6.32,1.0060950384887515,False
6.34,1.0054327307649638,False
6.36,1.0055128130496567,False
6.38,1.0031900784117342,False
6.4,1.004351169200576,False
6.42,1.0055732315798764,False
6.44,1.0044936537631104,False
6.46,1.0046875890677083,False
6.48,1.0064760420505101,False
6.5,1.0099045897326013,False
6.5200000000000005,1.0069866672182488,False
6.54,1.0064152894435583,False
6.5600000000000005,1.0042732682758428,False
6.58,1.0046036587230827,False
6.6000000000000005,1.0074408464341054,False
6.62,1.0067265023877663,False
6.640000000000001,1.0062652735179216,False
6.66,1.003721715688165,False
6.68,1.0029384368509922,False
6.7,1.0023097049291292,False
6.72,1.0028057792603458,False
6.74,1.004273328422829,False
6.76,1.0024225048757718,False
6.78,1.0020244171648836,False
6.8,1.0022947109344045,False
6.82,1.0037764420679178,False
6.84,1.0034446241478345,False
6.86,1.006552938692538,False
6.88,1.0067248151922636,False
6.9,1.0076701283902212,False
6.92,1.004149413317274,False
6.94,1.0014071265707167,False
6.96,1.0040917921999195,False
6.98,1.0030006229181152,False
7.0,1.00586567798496,False
7.0200000000000005,1.0045250846461253,False
7.04,1.0066990653291765,False
7.0600000000000005,1.0084130292417393,False
7.08,1.0026202549735515,False
7.1000000000000005,1.0052239152869513,False
7.12,1.0039378166103121,False
7.140000000000001,1.0029707735161428,False
7.16,1.0058907555302343,False
7.18,1.0065487759015093,False
7.2,1.0057455022183492,False
7.22,1.0025363096964488,False
7.24,1.0002059584215395,False
7.26,0.9985255676412392,False
7.28,0.9981293702776555,False
7.3,0.9976814743810811,False
7.32,0.9971245466526057,False
7.34,0.9987502618053917,False
7.36,0.9996301767089729,False
7.38,0.9981197472057785,False
7.4,0.9951790323056872,False
7.42,0.9949483285978207,False
7.44,0.99717589987971,False
7.46,0.9970812902633543,False
7.48,0.9968193500847857,False
7.5,0.999647683441198,False
7.5200000000000005,1.0032662867506805,False
7.54,1.0044015627955185,False
7.5600000000000005,1.0085057547580614,False
7.58,1.0072729310482291,False
7.6000000000000005,1.002364675962865,False
7.62,0.9997700327633678,False
7.640000000000001,0.9994380789546679,False
7.66,1.0002401836942865,False
7.68,0.9992138074509681,False
7.7,0.9988986517160764,False
7.72,0.9998346453973921,False
7.74,0.9984197746581798,False
7.76,0.9962843596611612,False
7.78,0.9964592355485121,False
7.8,0.9966468031823368,False
7.82,0.9949384058227381,False
7.84,0.9970994817501955,False
7.86,0.9955607979341514,False
7.88,0.9955949368704894,False
7.9,0.9953699306599568,False
7.92,0.9969600041914786,False
7.94,0.9937665263285376,False
7.96,0.9982445148093181,False
7.98,0.9969103356315128,False
8.0,0.9948833232834711,False
8.02,0.9954799665985657,False
8.040000000000001,0.9979156895101856,False
8.06,0.9947857585813492,False
8.08,0.9983097208774565,False
8.1,0.9979557488516693,False
8.120000000000001,0.9978034983832686,False
8.14,0.9959279089724324,False
8.16,0.9975761988274262,False
8.18,0.9984765160806122,False
8.2,0.9958496170894129,False
8.22,0.994743662099944,False
8.24,0.9929796142663396,False
8.26,0.9969681656006208,False
8.28,0.9988992250547367,False
8.3,1.0004752364559442,False
8.32,1.0017814512798129,False
8.34,1.0014177439566463,False
8.36,1.0029528066548627,False
8.38,1.0001871994840978,False
8.4,0.9965874976319085,False
8.42,0.9977704439085807,False
8.44,0.9984290744992449,False
8.46,0.9951189322286962,False
8.48,0.9931967950352366,False
8.5,0.9910714617476027,False
8.52,0.9931055365662251,False
8.540000000000001,0.9963271765536924,False
8.56,0.9997560342028967,False
8.58,0.998102237312095,False
8.6,1.0007438811706095,False
8.620000000000001,0.9984803043140117,False
8.64,0.9986029116457398,False
8.66,0.999816107696777,False
8.68,0.9987181490095837,False
8.700000000000001,0.9992975700119066,False
8.72,0.997722903662745,False
8.74,0.995830417215278,False
8.76,0.9964740097504039,False
8.78,0.9988872248886452,False
8.8,0.9967756835406849,False
8.82,0.9999601377248608,False
8.84,0.9977252712846713,False
8.86,0.9977123593834741,False
8.88,0.9958627794175513,False
